Input time stamp C1 (s),Input Angular Position C1 (rad),Output time stamp C1 (s),Output Angular Position C1 (rad),,Input time stamp C2 (s) ,Input Angular Position C2 (rad),Output time stamp C2 (s),Output Angular Position C2 (rad),,Input time stamp C3 (s) ,Input Angular Position C3 (rad),Output time stamp C3 (s),Output Angular Position C3 (rad)
4.378,6.2832,4.378,6.34462,,4.378,6.2832,4.378,6.34462,,4.378,33.78,4.378,33.251
4.38,6.2832,4.38,6.34462,,4.38,6.2832,4.38,6.34462,,4.38,33.8,4.38,33.2694
4.382,6.2832,4.382,6.34462,,4.382,6.2832,4.382,6.34462,,4.382,33.82,4.382,33.2909
4.384,6.2832,4.384,6.34462,,4.384,6.2832,4.384,6.34462,,4.384,33.84,4.384,33.3093
4.386,6.2832,4.386,6.34462,,4.386,6.2832,4.386,6.34462,,4.386,33.86,4.386,33.3277
4.388,6.2832,4.388,6.34462,,4.388,6.2832,4.388,6.34462,,4.388,33.88,4.388,33.3492
4.39,6.2832,4.39,6.34462,,4.39,6.2832,4.39,6.34462,,4.39,33.9,4.39,33.3676
4.392,6.2832,4.392,6.34462,,4.392,6.2832,4.392,6.34462,,4.392,33.92,4.392,33.389
4.394,6.2832,4.394,6.34462,,4.394,6.2832,4.394,6.34462,,4.394,33.94,4.394,33.4075
4.396,6.2832,4.396,6.34462,,4.396,6.2832,4.396,6.34462,,4.396,33.96,4.396,33.4289
4.398,6.2832,4.398,6.34462,,4.398,6.2832,4.398,6.34462,,4.398,33.98,4.398,33.4473
4.4,6.2832,4.4,6.34462,,4.4,6.2832,4.4,6.34462,,4.4,34,4.4,33.4688
4.402,6.2832,4.402,6.34462,,4.402,6.2832,4.402,6.34462,,4.402,34.02,4.402,33.4872
4.404,6.2832,4.404,6.34462,,4.404,6.2832,4.404,6.34462,,4.404,34.04,4.404,33.5087
4.406,6.2832,4.406,6.34462,,4.406,6.2832,4.406,6.34462,,4.406,34.06,4.406,33.5271
4.408,6.2832,4.408,6.34462,,4.408,6.2832,4.408,6.34462,,4.408,34.08,4.408,33.5486
4.41,6.2832,4.41,6.34462,,4.41,6.2832,4.41,6.34462,,4.41,34.1,4.41,33.567
4.412,6.2832,4.412,6.34462,,4.412,6.2832,4.412,6.34462,,4.412,34.12,4.412,33.5885
4.414,6.2832,4.414,6.34462,,4.414,6.2832,4.414,6.34462,,4.414,34.14,4.414,33.6099
4.416,6.2832,4.416,6.34462,,4.416,6.2832,4.416,6.34462,,4.416,34.16,4.416,33.6283
4.418,6.2832,4.418,6.34462,,4.418,6.2832,4.418,6.34462,,4.418,34.18,4.418,33.6498
4.42,6.2832,4.42,6.34462,,4.42,6.2832,4.42,6.34462,,4.42,34.2,4.42,33.6682
4.422,6.2832,4.422,6.34462,,4.422,6.2832,4.422,6.34462,,4.422,34.22,4.422,33.6897
4.424,6.2832,4.424,6.34462,,4.424,6.2832,4.424,6.34462,,4.424,34.24,4.424,33.7112
4.426,6.2832,4.426,6.34462,,4.426,6.2832,4.426,6.34462,,4.426,34.26,4.426,33.7296
4.428,6.2832,4.428,6.34462,,4.428,6.2832,4.428,6.34462,,4.428,34.28,4.428,33.7511
4.43,6.2832,4.43,6.34462,,4.43,6.2832,4.43,6.34462,,4.43,34.3,4.43,33.7725
4.432,6.2832,4.432,6.34462,,4.432,6.2832,4.432,6.34462,,4.432,34.32,4.432,33.791
4.434,6.2832,4.434,6.34462,,4.434,6.2832,4.434,6.34462,,4.434,34.34,4.434,33.8124
4.436,6.2832,4.436,6.34462,,4.436,6.2832,4.436,6.34462,,4.436,34.36,4.436,33.8339
4.438,6.2832,4.438,6.34462,,4.438,6.2832,4.438,6.34462,,4.438,34.38,4.438,33.8523
4.44,6.2832,4.44,6.34462,,4.44,6.2832,4.44,6.34462,,4.44,34.4,4.44,33.8738
4.442,6.2832,4.442,6.34462,,4.442,6.2832,4.442,6.34462,,4.442,34.42,4.442,33.8953
4.444,6.2832,4.444,6.34462,,4.444,6.2832,4.444,6.34462,,4.444,34.44,4.444,33.9167
4.446,6.2832,4.446,6.34462,,4.446,6.2832,4.446,6.34462,,4.446,34.46,4.446,33.9351
4.448,6.2832,4.448,6.34462,,4.448,6.2832,4.448,6.34462,,4.448,34.48,4.448,33.9566
4.45,6.2832,4.45,6.34462,,4.45,6.2832,4.45,6.34462,,4.45,34.5,4.45,33.9781
4.452,6.2832,4.452,6.34462,,4.452,6.2832,4.452,6.34462,,4.452,34.52,4.452,33.9996
4.454,6.2832,4.454,6.34462,,4.454,6.2832,4.454,6.34462,,4.454,34.54,4.454,34.0211
4.456,6.2832,4.456,6.34462,,4.456,6.2832,4.456,6.34462,,4.456,34.56,4.456,34.0395
4.458,6.2832,4.458,6.34462,,4.458,6.2832,4.458,6.34462,,4.458,34.58,4.458,34.0609
4.46,6.2832,4.46,6.34462,,4.46,6.2832,4.46,6.34462,,4.46,34.6,4.46,34.0824
4.462,6.2832,4.462,6.34462,,4.462,6.2832,4.462,6.34462,,4.462,34.62,4.462,34.1039
4.464,6.2832,4.464,6.34462,,4.464,6.2832,4.464,6.34462,,4.464,34.64,4.464,34.1223
4.466,6.2832,4.466,6.34462,,4.466,6.2832,4.466,6.34462,,4.466,34.66,4.466,34.1438
4.468,6.2832,4.468,6.34462,,4.468,6.2832,4.468,6.34462,,4.468,34.68,4.468,34.1652
4.47,6.2832,4.47,6.34462,,4.47,6.2832,4.47,6.34462,,4.47,34.7,4.47,34.1867
4.472,6.2832,4.472,6.34462,,4.472,6.2832,4.472,6.34462,,4.472,34.72,4.472,34.2082
4.474,6.2832,4.474,6.34462,,4.474,6.2832,4.474,6.34462,,4.474,34.74,4.474,34.2297
4.476,6.2832,4.476,6.34462,,4.476,6.2832,4.476,6.34462,,4.476,34.76,4.476,34.2481
4.478,6.2832,4.478,6.34462,,4.478,6.2832,4.478,6.34462,,4.478,34.78,4.478,34.2696
4.48,6.2832,4.48,6.34462,,4.48,6.2832,4.48,6.34462,,4.48,34.8,4.48,34.291
4.482,6.2832,4.482,6.34462,,4.482,6.2832,4.482,6.34462,,4.482,34.82,4.482,34.3125
4.484,6.2832,4.484,6.34462,,4.484,6.2832,4.484,6.34462,,4.484,34.84,4.484,34.3309
4.486,6.2832,4.486,6.34462,,4.486,6.2832,4.486,6.34462,,4.486,34.86,4.486,34.3524
4.488,6.2832,4.488,6.34462,,4.488,6.2832,4.488,6.34462,,4.488,34.88,4.488,34.3739
4.49,6.2832,4.49,6.34462,,4.49,6.2832,4.49,6.34462,,4.49,34.9,4.49,34.3953
4.492,6.2832,4.492,6.34462,,4.492,6.2832,4.492,6.34462,,4.492,34.92,4.492,34.4138
4.494,6.2832,4.494,6.34462,,4.494,6.2832,4.494,6.34462,,4.494,34.94,4.494,34.4352
4.496,6.2832,4.496,6.34462,,4.496,6.2832,4.496,6.34462,,4.496,34.96,4.496,34.4567
4.498,6.2832,4.498,6.34462,,4.498,6.2832,4.498,6.34462,,4.498,34.98,4.498,34.4782
4.5,6.2832,4.5,6.34462,,4.5,6.2832,4.5,6.34462,,4.5,35,4.5,34.4997
4.502,6.2832,4.502,6.34462,,4.502,6.2832,4.502,6.34462,,4.502,35.02,4.502,34.5181
4.504,6.2832,4.504,6.34462,,4.504,6.2832,4.504,6.34462,,4.504,35.04,4.504,34.5395
4.506,6.2832,4.506,6.34462,,4.506,6.2832,4.506,6.34462,,4.506,35.06,4.506,34.561
4.508,6.2832,4.508,6.34462,,4.508,6.2832,4.508,6.34462,,4.508,35.08,4.508,34.5794
4.51,6.2832,4.51,6.34462,,4.51,6.2832,4.51,6.34462,,4.51,35.1,4.51,34.6009
4.512,6.2832,4.512,6.34462,,4.512,6.2832,4.512,6.34462,,4.512,35.12,4.512,34.6224
4.514,6.2832,4.514,6.34462,,4.514,6.2832,4.514,6.34462,,4.514,35.14,4.514,34.6439
4.516,6.2832,4.516,6.34462,,4.516,6.2832,4.516,6.34462,,4.516,35.16,4.516,34.6623
4.518,6.2832,4.518,6.34462,,4.518,6.2832,4.518,6.34462,,4.518,35.18,4.518,34.6837
4.52,6.2832,4.52,6.34462,,4.52,6.2832,4.52,6.34462,,4.52,35.2,4.52,34.7021
4.522,6.2832,4.522,6.34462,,4.522,6.2832,4.522,6.34462,,4.522,35.22,4.522,34.7236
4.524,6.2832,4.524,6.34462,,4.524,6.2832,4.524,6.34462,,4.524,35.24,4.524,34.7451
4.526,6.2832,4.526,6.34462,,4.526,6.2832,4.526,6.34462,,4.526,35.26,4.526,34.7666
4.528,6.2832,4.528,6.34462,,4.528,6.2832,4.528,6.34462,,4.528,35.28,4.528,34.785
4.53,6.2832,4.53,6.34462,,4.53,6.2832,4.53,6.34462,,4.53,35.3,4.53,34.8065
4.532,6.2832,4.532,6.34462,,4.532,6.2832,4.532,6.34462,,4.532,35.32,4.532,34.8249
4.534,6.2832,4.534,6.34462,,4.534,6.2832,4.534,6.34462,,4.534,35.34,4.534,34.8463
4.536,6.2832,4.536,6.34462,,4.536,6.2832,4.536,6.34462,,4.536,35.36,4.536,34.8648
4.538,6.2832,4.538,6.34462,,4.538,6.2832,4.538,6.34462,,4.538,35.38,4.538,34.8862
4.54,6.2832,4.54,6.34462,,4.54,6.2832,4.54,6.34462,,4.54,35.4,4.54,34.9046
4.542,6.2832,4.542,6.34462,,4.542,6.2832,4.542,6.34462,,4.542,35.42,4.542,34.9261
4.544,6.2832,4.544,6.34462,,4.544,6.2832,4.544,6.34462,,4.544,35.44,4.544,34.9476
4.546,6.2832,4.546,6.34462,,4.546,6.2832,4.546,6.34462,,4.546,35.46,4.546,34.966
4.548,6.2832,4.548,6.34462,,4.548,6.2832,4.548,6.34462,,4.548,35.48,4.548,34.9875
4.55,6.2832,4.55,6.34462,,4.55,6.2832,4.55,6.34462,,4.55,35.5,4.55,35.0059
4.552,6.2832,4.552,6.34462,,4.552,6.2832,4.552,6.34462,,4.552,35.52,4.552,35.0274
4.554,6.2832,4.554,6.34462,,4.554,6.2832,4.554,6.34462,,4.554,35.54,4.554,35.0458
4.556,6.2832,4.556,6.34462,,4.556,6.2832,4.556,6.34462,,4.556,35.56,4.556,35.0672
4.558,6.2832,4.558,6.34462,,4.558,6.2832,4.558,6.34462,,4.558,35.58,4.558,35.0856
4.56,6.2832,4.56,6.34462,,4.56,6.2832,4.56,6.34462,,4.56,35.6,4.56,35.1071
4.562,6.2832,4.562,6.34462,,4.562,6.2832,4.562,6.34462,,4.562,35.62,4.562,35.1255
4.564,6.2832,4.564,6.34462,,4.564,6.2832,4.564,6.34462,,4.564,35.64,4.564,35.147
4.566,6.2832,4.566,6.34462,,4.566,6.2832,4.566,6.34462,,4.566,35.66,4.566,35.1654
4.568,6.2832,4.568,6.34462,,4.568,6.2832,4.568,6.34462,,4.568,35.68,4.568,35.1869
4.57,6.2832,4.57,6.34462,,4.57,6.2832,4.57,6.34462,,4.57,35.7,4.57,35.2053
4.572,6.2832,4.572,6.34462,,4.572,6.2832,4.572,6.34462,,4.572,35.72,4.572,35.2237
4.574,6.2832,4.574,6.34462,,4.574,6.2832,4.574,6.34462,,4.574,35.74,4.574,35.2452
4.576,6.2832,4.576,6.34462,,4.576,6.2832,4.576,6.34462,,4.576,35.76,4.576,35.2636
4.578,6.2832,4.578,6.34462,,4.578,6.2832,4.578,6.34462,,4.578,35.78,4.578,35.2851
4.58,6.2832,4.58,6.34462,,4.58,6.2832,4.58,6.34462,,4.58,35.8,4.58,35.3035
4.582,6.2832,4.582,6.34462,,4.582,6.2832,4.582,6.34462,,4.582,35.82,4.582,35.3219
4.584,6.2832,4.584,6.34462,,4.584,6.2832,4.584,6.34462,,4.584,35.84,4.584,35.3434
4.586,6.2832,4.586,6.34462,,4.586,6.2832,4.586,6.34462,,4.586,35.86,4.586,35.3618
4.588,6.2832,4.588,6.34462,,4.588,6.2832,4.588,6.34462,,4.588,35.88,4.588,35.3832
4.59,6.2832,4.59,6.34462,,4.59,6.2832,4.59,6.34462,,4.59,35.9,4.59,35.4017
4.592,6.2832,4.592,6.34462,,4.592,6.2832,4.592,6.34462,,4.592,35.92,4.592,35.4201
4.594,6.2832,4.594,6.34462,,4.594,6.2832,4.594,6.34462,,4.594,35.94,4.594,35.4415
4.596,6.2832,4.596,6.34462,,4.596,6.2832,4.596,6.34462,,4.596,35.96,4.596,35.4599
4.598,6.2832,4.598,6.34462,,4.598,6.2832,4.598,6.34462,,4.598,35.98,4.598,35.4784
4.6,6.2832,4.6,6.34462,,4.6,6.2832,4.6,6.34462,,4.6,36,4.6,35.4968
4.602,6.2832,4.602,6.34462,,4.602,6.2832,4.602,6.34462,,4.602,36.02,4.602,35.5182
4.604,6.2832,4.604,6.34462,,4.604,6.2832,4.604,6.34462,,4.604,36.04,4.604,35.5366
4.606,6.2832,4.606,6.34462,,4.606,6.2832,4.606,6.34462,,4.606,36.06,4.606,35.5551
4.608,6.2832,4.608,6.34462,,4.608,6.2832,4.608,6.34462,,4.608,36.08,4.608,35.5765
4.61,6.2832,4.61,6.34462,,4.61,6.2832,4.61,6.34462,,4.61,36.1,4.61,35.5949
4.612,6.2832,4.612,6.34462,,4.612,6.2832,4.612,6.34462,,4.612,36.12,4.612,35.6164
4.614,6.2832,4.614,6.34462,,4.614,6.2832,4.614,6.34462,,4.614,36.14,4.614,35.6348
4.616,6.2832,4.616,6.34462,,4.616,6.2832,4.616,6.34462,,4.616,36.16,4.616,35.6532
4.618,6.2832,4.618,6.34462,,4.618,6.2832,4.618,6.34462,,4.618,36.18,4.618,35.6716
4.62,6.2832,4.62,6.34462,,4.62,6.2832,4.62,6.34462,,4.62,36.2,4.62,35.6931
4.622,6.2832,4.622,6.34462,,4.622,6.2832,4.622,6.34462,,4.622,36.22,4.622,35.7115
4.624,6.2832,4.624,6.34462,,4.624,6.2832,4.624,6.34462,,4.624,36.24,4.624,35.7299
4.626,6.2832,4.626,6.34462,,4.626,6.2832,4.626,6.34462,,4.626,36.26,4.626,35.7514
4.628,6.2832,4.628,6.34462,,4.628,6.2832,4.628,6.34462,,4.628,36.28,4.628,35.7698
4.63,6.2832,4.63,6.34462,,4.63,6.2832,4.63,6.34462,,4.63,36.3,4.63,35.7882
4.632,6.2832,4.632,6.34462,,4.632,6.2832,4.632,6.34462,,4.632,36.32,4.632,35.8097
4.634,6.2832,4.634,6.34462,,4.634,6.2832,4.634,6.34462,,4.634,36.34,4.634,35.8281
4.636,6.2832,4.636,6.34462,,4.636,6.2832,4.636,6.34462,,4.636,36.36,4.636,35.8465
4.638,6.2832,4.638,6.34462,,4.638,6.2832,4.638,6.34462,,4.638,36.38,4.638,35.8649
4.64,6.2832,4.64,6.34462,,4.64,6.2832,4.64,6.34462,,4.64,36.4,4.64,35.8864
4.642,6.2832,4.642,6.34462,,4.642,6.2832,4.642,6.34462,,4.642,36.42,4.642,35.9048
4.644,6.2832,4.644,6.34462,,4.644,6.2832,4.644,6.34462,,4.644,36.44,4.644,35.9232
4.646,6.2832,4.646,6.34462,,4.646,6.2832,4.646,6.34462,,4.646,36.46,4.646,35.9447
4.648,6.2832,4.648,6.34462,,4.648,6.2832,4.648,6.34462,,4.648,36.48,4.648,35.9631
4.65,6.2832,4.65,6.34462,,4.65,6.2832,4.65,6.34462,,4.65,36.5,4.65,35.9815
4.652,6.2832,4.652,6.34462,,4.652,6.2832,4.652,6.34462,,4.652,36.52,4.652,36.003
4.654,6.2832,4.654,6.34462,,4.654,6.2832,4.654,6.34462,,4.654,36.54,4.654,36.0214
4.656,6.2832,4.656,6.34462,,4.656,6.2832,4.656,6.34462,,4.656,36.56,4.656,36.0398
4.658,6.2832,4.658,6.34462,,4.658,6.2832,4.658,6.34462,,4.658,36.58,4.658,36.0582
4.66,6.2832,4.66,6.34462,,4.66,6.2832,4.66,6.34462,,4.66,36.6,4.66,36.0797
4.662,6.2832,4.662,6.34462,,4.662,6.2832,4.662,6.34462,,4.662,36.62,4.662,36.0981
4.664,6.2832,4.664,6.34462,,4.664,6.2832,4.664,6.34462,,4.664,36.64,4.664,36.1165
4.666,6.2832,4.666,6.34462,,4.666,6.2832,4.666,6.34462,,4.666,36.66,4.666,36.138
4.668,6.2832,4.668,6.34462,,4.668,6.2832,4.668,6.34462,,4.668,36.68,4.668,36.1564
4.67,6.2832,4.67,6.34462,,4.67,6.2832,4.67,6.34462,,4.67,36.7,4.67,36.1748
4.672,6.2832,4.672,6.34462,,4.672,6.2832,4.672,6.34462,,4.672,36.72,4.672,36.1963
4.674,6.2832,4.674,6.34462,,4.674,6.2832,4.674,6.34462,,4.674,36.74,4.674,36.2147
4.676,6.2832,4.676,6.34462,,4.676,6.2832,4.676,6.34462,,4.676,36.76,4.676,36.2331
4.678,6.2832,4.678,6.34462,,4.678,6.2832,4.678,6.34462,,4.678,36.78,4.678,36.2546
4.68,6.2832,4.68,6.34462,,4.68,6.2832,4.68,6.34462,,4.68,36.8,4.68,36.273
4.682,6.2832,4.682,6.34462,,4.682,6.2832,4.682,6.34462,,4.682,36.82,4.682,36.2944
4.684,6.2832,4.684,6.34462,,4.684,6.2832,4.684,6.34462,,4.684,36.84,4.684,36.3128
4.686,6.2832,4.686,6.34462,,4.686,6.2832,4.686,6.34462,,4.686,36.86,4.686,36.3313
4.688,6.2832,4.688,6.34462,,4.688,6.2832,4.688,6.34462,,4.688,36.88,4.688,36.3527
4.69,6.2832,4.69,6.34462,,4.69,6.2832,4.69,6.34462,,4.69,36.9,4.69,36.3711
4.692,6.2832,4.692,6.34462,,4.692,6.2832,4.692,6.34462,,4.692,36.92,4.692,36.3926
4.694,6.2832,4.694,6.34462,,4.694,6.2832,4.694,6.34462,,4.694,36.94,4.694,36.411
4.696,6.2832,4.696,6.34462,,4.696,6.2832,4.696,6.34462,,4.696,36.96,4.696,36.4294
4.698,6.2832,4.698,6.34462,,4.698,6.2832,4.698,6.34462,,4.698,36.98,4.698,36.4509
4.7,6.2832,4.7,6.34462,,4.7,6.2832,4.7,6.34462,,4.7,37,4.7,36.4693
4.702,6.2832,4.702,6.34462,,4.702,6.2832,4.702,6.34462,,4.702,37.02,4.702,36.4908
4.704,6.2832,4.704,6.34462,,4.704,6.2832,4.704,6.34462,,4.704,37.04,4.704,36.5092
4.706,6.2832,4.706,6.34462,,4.706,6.2832,4.706,6.34462,,4.706,37.06,4.706,36.5307
4.708,6.2832,4.708,6.34462,,4.708,6.2832,4.708,6.34462,,4.708,37.08,4.708,36.5491
4.71,6.2832,4.71,6.34462,,4.71,6.2832,4.71,6.34462,,4.71,37.1,4.71,36.5706
4.712,6.2832,4.712,6.34462,,4.712,6.2832,4.712,6.34462,,4.712,37.12,4.712,36.589
4.714,6.2832,4.714,6.34462,,4.714,6.2832,4.714,6.34462,,4.714,37.14,4.714,36.6104
4.716,6.2832,4.716,6.34462,,4.716,6.2832,4.716,6.34462,,4.716,37.16,4.716,36.6289
4.718,6.2832,4.718,6.34462,,4.718,6.2832,4.718,6.34462,,4.718,37.18,4.718,36.6503
4.72,6.2832,4.72,6.34462,,4.72,6.2832,4.72,6.34462,,4.72,37.2,4.72,36.6687
4.722,6.2832,4.722,6.34462,,4.722,6.2832,4.722,6.34462,,4.722,37.22,4.722,36.6902
4.724,6.2832,4.724,6.34462,,4.724,6.2832,4.724,6.34462,,4.724,37.24,4.724,36.7117
4.726,6.2832,4.726,6.34462,,4.726,6.2832,4.726,6.34462,,4.726,37.26,4.726,36.7301
4.728,6.2832,4.728,6.34462,,4.728,6.2832,4.728,6.34462,,4.728,37.28,4.728,36.7516
4.73,6.2832,4.73,6.34462,,4.73,6.2832,4.73,6.34462,,4.73,37.3,4.73,36.77
4.732,6.2832,4.732,6.34462,,4.732,6.2832,4.732,6.34462,,4.732,37.32,4.732,36.7915
4.734,6.2832,4.734,6.34462,,4.734,6.2832,4.734,6.34462,,4.734,37.34,4.734,36.8129
4.736,6.2832,4.736,6.34462,,4.736,6.2832,4.736,6.34462,,4.736,37.36,4.736,36.8313
4.738,6.2832,4.738,6.34462,,4.738,6.2832,4.738,6.34462,,4.738,37.38,4.738,36.8528
4.74,6.2832,4.74,6.34462,,4.74,6.2832,4.74,6.34462,,4.74,37.4,4.74,36.8712
4.742,6.2832,4.742,6.34462,,4.742,6.2832,4.742,6.34462,,4.742,37.42,4.742,36.8927
4.744,6.2832,4.744,6.34462,,4.744,6.2832,4.744,6.34462,,4.744,37.44,4.744,36.9142
4.746,6.2832,4.746,6.34462,,4.746,6.2832,4.746,6.34462,,4.746,37.46,4.746,36.9326
4.748,6.2832,4.748,6.34462,,4.748,6.2832,4.748,6.34462,,4.748,37.48,4.748,36.9541
4.75,6.2832,4.75,6.34462,,4.75,6.2832,4.75,6.34462,,4.75,37.5,4.75,36.9755
4.752,6.2832,4.752,6.34462,,4.752,6.2832,4.752,6.34462,,4.752,37.52,4.752,36.997
4.754,6.2832,4.754,6.34462,,4.754,6.2832,4.754,6.34462,,4.754,37.54,4.754,37.0154
4.756,6.2832,4.756,6.34462,,4.756,6.2832,4.756,6.34462,,4.756,37.56,4.756,37.0369
4.758,6.2832,4.758,6.34462,,4.758,6.2832,4.758,6.34462,,4.758,37.58,4.758,37.0584
4.76,6.2832,4.76,6.34462,,4.76,6.2832,4.76,6.34462,,4.76,37.6,4.76,37.0768
4.762,6.2832,4.762,6.34462,,4.762,6.2832,4.762,6.34462,,4.762,37.62,4.762,37.0983
4.764,6.2832,4.764,6.34462,,4.764,6.2832,4.764,6.34462,,4.764,37.64,4.764,37.1197
4.766,6.2832,4.766,6.34462,,4.766,6.2832,4.766,6.34462,,4.766,37.66,4.766,37.1412
4.768,6.2832,4.768,6.34462,,4.768,6.2832,4.768,6.34462,,4.768,37.68,4.768,37.1627
4.77,6.2832,4.77,6.34462,,4.77,6.2832,4.77,6.34462,,4.77,37.7,4.77,37.1811
4.772,6.2832,4.772,6.34462,,4.772,6.2832,4.772,6.34462,,4.772,37.72,4.772,37.2026
4.774,6.2832,4.774,6.34462,,4.774,6.2832,4.774,6.34462,,4.774,37.74,4.774,37.224
4.776,6.2832,4.776,6.34462,,4.776,6.2832,4.776,6.34462,,4.776,37.76,4.776,37.2425
4.778,6.2832,4.778,6.34462,,4.778,6.2832,4.778,6.34462,,4.778,37.78,4.778,37.2639
4.78,6.2832,4.78,6.34462,,4.78,6.2832,4.78,6.34462,,4.78,37.8,4.78,37.2854
4.782,6.2832,4.782,6.34462,,4.782,6.2832,4.782,6.34462,,4.782,37.82,4.782,37.3069
4.784,6.2832,4.784,6.34462,,4.784,6.2832,4.784,6.34462,,4.784,37.84,4.784,37.3253
4.786,6.2832,4.786,6.34462,,4.786,6.2832,4.786,6.34462,,4.786,37.86,4.786,37.3468
4.788,6.2832,4.788,6.34462,,4.788,6.2832,4.788,6.34462,,4.788,37.88,4.788,37.3682
4.79,6.2832,4.79,6.34462,,4.79,6.2832,4.79,6.34462,,4.79,37.9,4.79,37.3897
4.792,6.2832,4.792,6.34462,,4.792,6.2832,4.792,6.34462,,4.792,37.92,4.792,37.4081
4.794,6.2832,4.794,6.34462,,4.794,6.2832,4.794,6.34462,,4.794,37.94,4.794,37.4327
4.796,6.2832,4.796,6.34462,,4.796,6.2832,4.796,6.34462,,4.796,37.96,4.796,37.4511
4.798,6.2832,4.798,6.34462,,4.798,6.2832,4.798,6.34462,,4.798,37.98,4.798,37.4726
4.8,6.2832,4.8,6.34462,,4.8,6.2832,4.8,6.34462,,4.8,38,4.8,37.494
4.802,6.2832,4.802,6.34462,,4.802,6.2832,4.802,6.34462,,4.802,38.02,4.802,37.5124
4.804,6.2832,4.804,6.34462,,4.804,6.2832,4.804,6.34462,,4.804,38.04,4.804,37.5339
4.806,6.2832,4.806,6.34462,,4.806,6.2832,4.806,6.34462,,4.806,38.06,4.806,37.5554
4.808,6.2832,4.808,6.34462,,4.808,6.2832,4.808,6.34462,,4.808,38.08,4.808,37.5769
4.81,6.2832,4.81,6.34462,,4.81,6.2832,4.81,6.34462,,4.81,38.1,4.81,37.5983
4.812,6.2832,4.812,6.34462,,4.812,6.2832,4.812,6.34462,,4.812,38.12,4.812,37.6167
4.814,6.2832,4.814,6.34462,,4.814,6.2832,4.814,6.34462,,4.814,38.14,4.814,37.6382
4.816,6.2832,4.816,6.34462,,4.816,6.2832,4.816,6.34462,,4.816,38.16,4.816,37.6597
4.818,6.2832,4.818,6.34462,,4.818,6.2832,4.818,6.34462,,4.818,38.18,4.818,37.6781
4.82,6.2832,4.82,6.34462,,4.82,6.2832,4.82,6.34462,,4.82,38.2,4.82,37.6996
4.822,6.2832,4.822,6.34462,,4.822,6.2832,4.822,6.34462,,4.822,38.22,4.822,37.7211
4.824,6.2832,4.824,6.34462,,4.824,6.2832,4.824,6.34462,,4.824,38.24,4.824,37.7425
4.826,6.2832,4.826,6.34462,,4.826,6.2832,4.826,6.34462,,4.826,38.26,4.826,37.7609
4.828,6.2832,4.828,6.34462,,4.828,6.2832,4.828,6.34462,,4.828,38.28,4.828,37.7824
4.83,6.2832,4.83,6.34462,,4.83,6.2832,4.83,6.34462,,4.83,38.3,4.83,37.8039
4.832,6.2832,4.832,6.34462,,4.832,6.2832,4.832,6.34462,,4.832,38.32,4.832,37.8254
4.834,6.2832,4.834,6.34462,,4.834,6.2832,4.834,6.34462,,4.834,38.34,4.834,37.8438
4.836,6.2832,4.836,6.34462,,4.836,6.2832,4.836,6.34462,,4.836,38.36,4.836,37.8653
4.838,6.2832,4.838,6.34462,,4.838,6.2832,4.838,6.34462,,4.838,38.38,4.838,37.8867
4.84,6.2832,4.84,6.34462,,4.84,6.2832,4.84,6.34462,,4.84,38.4,4.84,37.9051
4.842,6.2832,4.842,6.34462,,4.842,6.2832,4.842,6.34462,,4.842,38.42,4.842,37.9266
4.844,6.2832,4.844,6.34462,,4.844,6.2832,4.844,6.34462,,4.844,38.44,4.844,37.945
4.846,6.2832,4.846,6.34462,,4.846,6.2832,4.846,6.34462,,4.846,38.46,4.846,37.9665
4.848,6.2832,4.848,6.34462,,4.848,6.2832,4.848,6.34462,,4.848,38.48,4.848,37.9849
4.85,6.2832,4.85,6.34462,,4.85,6.2832,4.85,6.34462,,4.85,38.5,4.85,38.0064
4.852,6.2832,4.852,6.34462,,4.852,6.2832,4.852,6.34462,,4.852,38.52,4.852,38.0279
4.854,6.2832,4.854,6.34462,,4.854,6.2832,4.854,6.34462,,4.854,38.54,4.854,38.0463
4.856,6.2832,4.856,6.34462,,4.856,6.2832,4.856,6.34462,,4.856,38.56,4.856,38.0677
4.858,6.2832,4.858,6.34462,,4.858,6.2832,4.858,6.34462,,4.858,38.58,4.858,38.0862
4.86,6.2832,4.86,6.34462,,4.86,6.2832,4.86,6.34462,,4.86,38.6,4.86,38.1076
4.862,6.2832,4.862,6.34462,,4.862,6.2832,4.862,6.34462,,4.862,38.62,4.862,38.1291
4.864,6.2832,4.864,6.34462,,4.864,6.2832,4.864,6.34462,,4.864,38.64,4.864,38.1475
4.866,6.2832,4.866,6.34462,,4.866,6.2832,4.866,6.34462,,4.866,38.66,4.866,38.169
4.868,6.2832,4.868,6.34462,,4.868,6.2832,4.868,6.34462,,4.868,38.68,4.868,38.1874
4.87,6.2832,4.87,6.34462,,4.87,6.2832,4.87,6.34462,,4.87,38.7,4.87,38.2089
4.872,6.2832,4.872,6.34462,,4.872,6.2832,4.872,6.34462,,4.872,38.72,4.872,38.2273
4.874,6.2832,4.874,6.34462,,4.874,6.2832,4.874,6.34462,,4.874,38.74,4.874,38.2488
4.876,6.2832,4.876,6.34462,,4.876,6.2832,4.876,6.34462,,4.876,38.76,4.876,38.2672
4.878,6.2832,4.878,6.34462,,4.878,6.2832,4.878,6.34462,,4.878,38.78,4.878,38.2886
4.88,6.2832,4.88,6.34462,,4.88,6.2832,4.88,6.34462,,4.88,38.8,4.88,38.307
