Simulated time B1 (s),Simulated angular velocity B1 (rad/s),Real time B1 (s),Real angular velocity B1 (rad/s),,Simulated time B2 (s),Simulated angular velocity B2 (rad/s),Real time B2 (s),Real angular velocity B2 (rad/s),,Simulated time B3 (s),Simulated angular velocity B3 (rad/s),Real time B3 (s),Real angular velocity B3 (rad/s)
2.422,7.59112,2.422,240.204,,2.422,181.428,2.422,239.296,,2.422,239,2.422,239.04
2.424,7.59594,2.424,241.775,,2.424,181.543,2.424,240.679,,2.424,239,2.424,238.659
2.426,7.60075,2.426,238.733,,2.426,181.658,2.426,240.267,,2.426,239,2.426,239.313
2.428,7.60555,2.428,238.444,,2.428,181.773,2.428,239.518,,2.428,239,2.428,239.31
2.43,7.61034,2.43,239.162,,2.43,181.887,2.43,238.993,,2.43,239,2.43,239.308
2.432,7.61511,2.432,239.205,,2.432,182.001,2.432,239.087,,2.432,239,2.432,240.688
2.434,7.61988,2.434,239.234,,2.434,182.115,2.434,239.152,,2.434,239,2.434,240.272
2.436,7.62464,2.436,240.636,,2.436,182.229,2.436,239.197,,2.436,239,2.436,239.522
2.438,7.6294,2.438,240.697,,2.438,182.343,2.438,239.69,,2.438,239,2.438,238.996
2.44,7.63414,2.44,239.819,,2.44,182.456,2.44,240.494,,2.44,239,2.44,239.089
2.442,7.63887,2.442,238.744,,2.442,182.569,2.442,239.677,,2.442,239,2.442,239.153
2.444,7.64359,2.444,238.912,,2.444,182.682,2.444,239.565,,2.444,239,2.444,239.198
2.446,7.6483,2.446,239.03,,2.446,182.794,2.446,239.487,,2.446,239,2.446,239.69
2.448,7.65301,2.448,239.112,,2.448,182.907,2.448,238.972,,2.448,239,2.448,240.495
2.45,7.6577,2.45,239.169,,2.45,183.019,2.45,239.532,,2.45,239,2.45,240.138
2.452,7.66239,2.452,241.051,,2.452,183.131,2.452,239.003,,2.452,239,2.452,239.427
2.454,7.66706,2.454,240.066,,2.454,183.243,2.454,239.554,,2.454,239,2.454,238.93
2.456,7.67173,2.456,239.378,,2.456,183.354,2.456,240.399,,2.456,239,2.456,239.042
2.458,7.67638,2.458,238.895,,2.458,183.466,2.458,240.531,,2.458,239,2.458,239.121
2.46,7.68103,2.46,239.478,,2.46,183.577,2.46,239.242,,2.46,239,2.46,239.176
2.462,7.68567,2.462,239.426,,2.462,183.687,2.462,238.801,,2.462,239,2.462,240.135
2.464,7.6903,2.464,239.389,,2.464,183.798,2.464,238.952,,2.464,239,2.464,240.346
2.466,7.69492,2.466,239.364,,2.466,183.908,2.466,239.057,,2.466,239,2.466,239.573
2.468,7.69953,2.468,240.266,,2.468,184.019,2.468,239.131,,2.468,239,2.468,239.492
2.47,7.70413,2.47,240.438,,2.47,184.129,2.47,239.183,,2.47,239,2.47,239.436
2.472,7.70872,2.472,239.637,,2.472,184.238,2.472,240.6,,2.472,239,2.472,238.936
2.474,7.7133,2.474,239.077,,2.474,184.348,2.474,240.671,,2.474,239,2.474,239.046
2.476,7.71787,2.476,238.685,,2.476,184.457,2.476,239.341,,2.476,239,2.476,239.584
2.478,7.72244,2.478,239.331,,2.478,184.566,2.478,239.33,,2.478,239,2.478,240.42
2.48,7.72699,2.48,239.323,,2.48,184.675,2.48,238.862,,2.48,239,2.48,240.085
2.482,7.73154,2.482,240.238,,2.482,184.784,2.482,238.994,,2.482,239,2.482,240.311
2.484,7.73608,2.484,239.958,,2.484,184.892,2.484,239.548,,2.484,239,2.484,239.089
2.486,7.7406,2.486,239.761,,2.486,185,2.486,239.474,,2.486,239,2.486,239.153
2.488,7.74512,2.488,239.624,,2.488,185.108,2.488,240.344,,2.488,239,2.488,238.738
2.49,7.74963,2.49,239.528,,2.49,185.216,2.49,240.032,,2.49,239,2.49,238.908
2.492,7.75413,2.492,239.001,,2.492,185.324,2.492,239.353,,2.492,239,2.492,239.027
2.494,7.75863,2.494,239.092,,2.494,185.431,2.494,239.338,,2.494,239,2.494,240.951
2.496,7.76311,2.496,239.155,,2.496,185.538,2.496,238.868,,2.496,239,2.496,239.536
2.498,7.76758,2.498,240.581,,2.498,185.645,2.498,238.999,,2.498,239,2.498,239.927
2.5,7.77205,2.5,240.198,,2.5,185.752,2.5,239.551,,2.5,239,2.5,239.28
2.502,7.7765,2.502,239.93,,2.502,185.858,2.502,239.937,,2.502,239,2.502,238.827
2.504,7.78095,2.504,239.282,,2.504,185.965,2.504,240.207,,2.504,239,2.504,238.97
2.506,7.78539,2.506,238.828,,2.506,186.071,2.506,239.936,,2.506,239,2.506,239.07
2.508,7.78982,2.508,238.971,,2.508,186.177,2.508,239.286,,2.508,239,2.508,239.14
2.51,7.79424,2.51,239.531,,2.51,186.282,2.51,239.292,,2.51,239,2.51,241.03
2.512,7.79865,2.512,239.463,,2.512,186.388,2.512,239.295,,2.512,239,2.512,240.512
2.514,7.80305,2.514,240.796,,2.514,186.493,2.514,239.298,,2.514,239,2.514,239.69
2.516,7.80745,2.516,240.348,,2.516,186.598,2.516,238.84,,2.516,239,2.516,239.114
2.518,7.81183,2.518,239.575,,2.518,186.703,2.518,239.899,,2.518,239,2.518,239.171
2.52,7.81621,2.52,239.494,,2.52,186.807,2.52,239.721,,2.52,239,2.52,239.211
2.522,7.82058,2.522,238.976,,2.522,186.912,2.522,240.516,,2.522,239,2.522,239.239
2.524,7.82493,2.524,239.075,,2.524,187.016,2.524,239.232,,2.524,239,2.524,238.798
2.526,7.82928,2.526,239.144,,2.526,187.12,2.526,239.254,,2.526,239,2.526,240.33
2.528,7.83363,2.528,239.192,,2.528,187.224,2.528,238.809,,2.528,239,2.528,240.483
2.53,7.83796,2.53,241.066,,2.53,187.327,2.53,239.417,,2.53,239,2.53,239.669
2.532,7.84228,2.532,240.077,,2.532,187.431,2.532,239.383,,2.532,239,2.532,239.099
2.534,7.8466,2.534,239.385,,2.534,187.534,2.534,240.74,,2.534,239,2.534,238.7
2.536,7.8509,2.536,238.901,,2.536,187.637,2.536,239.849,,2.536,239,2.536,239.342
2.538,7.8552,2.538,239.022,,2.538,187.739,2.538,239.686,,2.538,239,2.538,239.33
2.54,7.85949,2.54,239.567,,2.54,187.842,2.54,239.571,,2.54,239,2.54,239.322
2.542,7.86377,2.542,239.488,,2.542,187.944,2.542,239.031,,2.542,239,2.542,240.237
2.544,7.86805,2.544,240.353,,2.544,188.046,2.544,238.653,,2.544,239,2.544,239.957
2.546,7.87231,2.546,240.959,,2.546,188.148,2.546,238.848,,2.546,239,2.546,239.761
2.548,7.87657,2.548,239.542,,2.548,188.25,2.548,238.985,,2.548,239,2.548,239.164
2.55,7.88081,2.55,240.391,,2.55,188.351,2.55,240.921,,2.55,239,2.55,238.746
2.552,7.88505,2.552,238.684,,2.552,188.453,2.552,239.976,,2.552,239,2.552,239.373
2.554,7.88928,2.554,238.87,,2.554,188.554,2.554,239.774,,2.554,239,2.554,239.353
2.556,7.8935,2.556,239,,2.556,188.655,2.556,239.173,,2.556,239,2.556,239.798
2.558,7.89771,2.558,239.091,,2.558,188.755,2.558,239.212,,2.558,239,2.558,241.031
2.56,7.90192,2.56,239.155,,2.56,188.856,2.56,239.24,,2.56,239,2.56,239.592
2.562,7.90612,2.562,240.58,,2.562,188.956,2.562,239.259,,2.562,239,2.562,239.506
2.564,7.9103,2.564,240.198,,2.564,189.056,2.564,239.273,,2.564,239,2.564,238.985
2.566,7.91448,2.566,239.469,,2.566,189.156,2.566,240.663,,2.566,239,2.566,239.081
2.568,7.91865,2.568,239.42,,2.568,189.256,2.568,240.255,,2.568,239,2.568,239.148
2.57,7.92282,2.57,239.385,,2.57,189.355,2.57,239.51,,2.57,239,2.57,239.195
2.572,7.92697,2.572,239.361,,2.572,189.455,2.572,238.988,,2.572,239,2.572,239.227
2.574,7.93112,2.574,239.344,,2.574,189.554,2.574,239.083,,2.574,239,2.574,240.631
2.576,7.93525,2.576,239.332,,2.576,189.653,2.576,239.149,,2.576,239,2.576,240.233
2.578,7.93938,2.578,240.704,,2.578,189.751,2.578,239.195,,2.578,239,2.578,239.494
2.58,7.94351,2.58,240.284,,2.58,189.85,2.58,239.228,,2.58,239,2.58,238.977
2.582,7.94762,2.582,239.53,,2.582,189.948,2.582,240.631,,2.582,239,2.582,238.615
2.584,7.95172,2.584,239.002,,2.584,190.046,2.584,240.233,,2.584,239,2.584,239.282
2.586,7.95582,2.586,239.553,,2.586,190.144,2.586,239.494,,2.586,239,2.586,239.288
2.588,7.95991,2.588,238.558,,2.588,190.242,2.588,238.977,,2.588,239,2.588,239.293
2.59,7.96399,2.59,239.242,,2.59,190.339,2.59,239.535,,2.59,239,2.59,240.677
2.592,7.96806,2.592,240.641,,2.592,190.437,2.592,239.006,,2.592,239,2.592,240.265
2.594,7.97212,2.594,239.78,,2.594,190.534,2.594,239.095,,2.594,239,2.594,239.517
2.596,7.97618,2.596,240.097,,2.596,190.631,2.596,239.158,,2.596,239,2.596,238.993
2.598,7.98023,2.598,239.399,,2.598,190.727,2.598,240.582,,2.598,239,2.598,239.086
2.6,7.98427,2.6,239.371,,2.6,190.824,2.6,240.199,,2.6,239,2.6,239.151
2.602,7.9883,2.602,238.89,,2.602,190.92,2.602,239.47,,2.602,239,2.602,239.197
2.604,7.99232,2.604,239.014,,2.604,191.016,2.604,239.42,,2.604,239,2.604,240.15
2.606,7.99634,2.606,239.101,,2.606,191.112,2.606,238.925,,2.606,239,2.606,240.356
2.608,8.00034,2.608,240.543,,2.608,191.208,2.608,239.039,,2.608,239,2.608,240.04
2.61,8.00434,2.61,240.171,,2.61,191.304,2.61,239.579,,2.61,239,2.61,239.359
2.612,8.00834,2.612,240.371,,2.612,191.399,2.612,240.417,,2.612,239,2.612,238.883
2.614,8.01232,2.614,239.131,,2.614,191.494,2.614,240.083,,2.614,239,2.614,239.009
2.616,8.01629,2.616,238.722,,2.616,191.589,2.616,239.849,,2.616,239,2.616,239.097
2.618,8.02026,2.618,239.357,,2.618,191.684,2.618,239.225,,2.618,239,2.618,239.159
2.62,8.02422,2.62,239.341,,2.62,191.779,2.62,238.789,,2.62,239,2.62,240.123
2.622,8.02817,2.622,239.33,,2.622,191.873,2.622,238.943,,2.622,239,2.622,240.338
2.624,8.03212,2.624,240.703,,2.624,191.968,2.624,239.052,,2.624,239,2.624,240.028
2.626,8.03605,2.626,239.823,,2.626,192.062,2.626,239.127,,2.626,239,2.626,239.35
2.628,8.03998,2.628,239.667,,2.628,192.156,2.628,240.561,,2.628,239,2.628,238.876
2.63,8.0439,2.63,239.098,,2.63,192.249,2.63,239.724,,2.63,239,2.63,239.005
2.632,8.04781,2.632,239.16,,2.632,192.343,2.632,240.058,,2.632,239,2.632,239.094
2.634,8.05172,2.634,239.203,,2.634,192.436,2.634,239.372,,2.634,239,2.634,239.157
2.636,8.05561,2.636,239.233,,2.636,192.529,2.636,238.891,,2.636,239,2.636,240.122
2.638,8.0595,2.638,239.255,,2.638,192.622,2.638,239.015,,2.638,239,2.638,240.337
2.64,8.06338,2.64,241.11,,2.64,192.715,2.64,240.482,,2.64,239,2.64,240.027
2.642,8.06726,2.642,240.108,,2.642,192.807,2.642,239.208,,2.642,239,2.642,239.35
2.644,8.07112,2.644,239.407,,2.644,192.9,2.644,241.078,,2.644,239,2.644,239.336
2.646,8.07498,2.646,239.376,,2.646,192.992,2.646,239.165,,2.646,239,2.646,238.866
2.648,8.07883,2.648,238.894,,2.648,193.084,2.648,239.207,,2.648,239,2.648,238.998
2.65,8.08267,2.65,239.477,,2.65,193.176,2.65,238.776,,2.65,239,2.65,239.089
2.652,8.08651,2.652,239.425,,2.652,193.267,2.652,239.394,,2.652,239,2.652,240.534
2.654,8.09033,2.654,239.389,,2.654,193.359,2.654,239.367,,2.654,239,2.654,239.705
2.656,8.09415,2.656,240.284,,2.656,193.45,2.656,239.348,,2.656,239,2.656,240.045
2.658,8.09796,2.658,239.99,,2.658,193.541,2.658,239.335,,2.658,239,2.658,239.362
2.66,8.10177,2.66,239.784,,2.66,193.632,2.66,240.706,,2.66,239,2.66,238.885
2.662,8.10556,2.662,239.18,,2.662,193.723,2.662,240.746,,2.662,239,2.662,239.011
2.664,8.10935,2.664,238.757,,2.664,193.814,2.664,239.393,,2.664,239,2.664,239.099
2.666,8.11313,2.666,238.921,,2.666,193.904,2.666,238.906,,2.666,239,2.666,239.16
2.668,8.11691,2.668,239.496,,2.668,193.994,2.668,239.025,,2.668,239,2.668,241.044
2.67,8.12067,2.67,239.899,,2.67,194.084,2.67,239.109,,2.67,239,2.67,240.062
2.672,8.12443,2.672,240.641,,2.672,194.174,2.672,239.167,,2.672,239,2.672,239.835
2.674,8.12818,2.674,240.24,,2.674,194.264,2.674,239.208,,2.674,239,2.674,239.215
2.676,8.13193,2.676,239.499,,2.676,194.353,2.676,240.618,,2.676,239,2.676,238.782
2.678,8.13566,2.678,238.98,,2.678,194.442,2.678,240.224,,2.678,239,2.678,239.399
2.68,8.13939,2.68,239.998,,2.68,194.531,2.68,239.488,,2.68,239,2.68,239.37
2.682,8.14311,2.682,238.869,,2.682,194.62,2.682,238.972,,2.682,239,2.682,238.89
2.684,8.14683,2.684,239,,2.684,194.709,2.684,239.072,,2.684,239,2.684,240.855
2.686,8.15053,2.686,240.011,,2.686,194.798,2.686,239.141,,2.686,239,2.686,239.93
2.688,8.15423,2.688,240.259,,2.688,194.886,2.688,239.19,,2.688,239,2.688,239.742
2.69,8.15792,2.69,240.433,,2.69,194.974,2.69,239.224,,2.69,239,2.69,239.15
2.692,8.16161,2.692,239.174,,2.692,195.062,2.692,240.629,,2.692,239,2.692,238.736
2.694,8.16529,2.694,238.753,,2.694,195.15,2.694,240.231,,2.694,239,2.694,238.907
2.696,8.16896,2.696,238.918,,2.696,195.238,2.696,239.493,,2.696,239,2.696,239.486
2.698,8.17262,2.698,239.034,,2.698,195.326,2.698,238.976,,2.698,239,2.698,240.352
2.7,8.17627,2.7,239.575,,2.7,195.413,2.7,239.074,,2.7,239,2.7,240.498
2.702,8.17992,2.702,240.414,,2.702,195.5,2.702,239.143,,2.702,239,2.702,239.679
2.704,8.18356,2.704,239.621,,2.704,195.587,2.704,239.192,,2.704,239,2.704,239.567
2.706,8.18719,2.706,239.986,,2.706,195.674,2.706,240.606,,2.706,239,2.706,239.028
2.708,8.19082,2.708,239.321,,2.708,195.761,2.708,240.215,,2.708,239,2.708,239.111
2.71,8.19444,2.71,239.316,,2.71,195.847,2.71,239.942,,2.71,239,2.71,239.169
2.712,8.19805,2.712,239.312,,2.712,195.933,2.712,239.751,,2.712,239,2.712,239.209
2.714,8.20165,2.714,239.31,,2.714,196.019,2.714,239.156,,2.714,239,2.714,239.698
2.716,8.20525,2.716,239.308,,2.716,196.105,2.716,238.74,,2.716,239,2.716,240.5
2.718,8.20884,2.718,240.687,,2.718,196.191,2.718,238.91,,2.718,239,2.718,239.681
2.72,8.21242,2.72,240.272,,2.72,196.277,2.72,239.488,,2.72,239,2.72,240.028
2.722,8.216,2.722,239.522,,2.722,196.362,2.722,240.813,,2.722,239,2.722,238.891
2.724,8.21956,2.724,238.996,,2.724,196.448,2.724,239.9,,2.724,239,2.724,239.015
2.726,8.22312,2.726,239.089,,2.726,196.533,2.726,239.721,,2.726,239,2.726,239.101
2.728,8.22668,2.728,239.153,,2.728,196.618,2.728,239.136,,2.728,239,2.728,239.162
2.73,8.23022,2.73,239.659,,2.73,196.702,2.73,238.726,,2.73,239,2.73,239.205
2.732,8.23376,2.732,240.012,,2.732,196.787,2.732,238.9,,2.732,239,2.732,240.615
2.734,8.2373,2.734,241.181,,2.734,196.871,2.734,239.021,,2.734,239,2.734,241.142
2.736,8.24082,2.736,239.697,,2.736,196.956,2.736,239.566,,2.736,239,2.736,239.21
2.738,8.24434,2.738,239.579,,2.738,197.04,2.738,240.408,,2.738,239,2.738,238.778
2.74,8.24785,2.74,239.036,,2.74,197.124,2.74,240.077,,2.74,239,2.74,238.476
2.742,8.25136,2.742,238.657,,2.742,197.207,2.742,239.845,,2.742,239,2.742,239.184
2.744,8.25485,2.744,238.851,,2.744,197.291,2.744,239.222,,2.744,239,2.744,239.22
2.746,8.25834,2.746,238.987,,2.746,197.374,2.746,239.247,,2.746,239,2.746,239.245
2.748,8.26183,2.748,240.002,,2.748,197.458,2.748,238.804,,2.748,239,2.748,240.644
2.75,8.2653,2.75,240.713,,2.75,197.541,2.75,239.414,,2.75,239,2.75,240.242
2.752,8.26877,2.752,239.83,,2.752,197.624,2.752,239.381,,2.752,239,2.752,239.5
2.754,8.27223,2.754,239.672,,2.754,197.706,2.754,240.278,,2.754,239,2.754,238.981
2.756,8.27569,2.756,239.102,,2.756,197.789,2.756,239.986,,2.756,239,2.756,239.078
2.758,8.27914,2.758,239.162,,2.758,197.871,2.758,239.781,,2.758,239,2.758,239.146
2.76,8.28258,2.76,239.205,,2.76,197.954,2.76,240.098,,2.76,239,2.76,239.193
2.762,8.28602,2.762,239.235,,2.762,198.036,2.762,238.94,,2.762,239,2.762,239.687
2.764,8.28944,2.764,240.636,,2.764,198.118,2.764,239.049,,2.764,239,2.764,240.492
2.766,8.29286,2.766,239.776,,2.766,198.199,2.766,239.125,,2.766,239,2.766,240.136
2.768,8.29628,2.768,240.095,,2.768,198.281,2.768,239.179,,2.768,239,2.768,239.426
2.77,8.29969,2.77,238.937,,2.77,198.363,2.77,240.597,,2.77,239,2.77,238.929
2.772,8.30309,2.772,239.047,,2.772,198.444,2.772,239.749,,2.772,239,2.772,239.042
2.774,8.30648,2.774,239.124,,2.774,198.525,2.774,239.615,,2.774,239,2.774,239.12
2.776,8.30987,2.776,239.178,,2.776,198.606,2.776,239.062,,2.776,239,2.776,239.636
2.778,8.31325,2.778,239.216,,2.778,198.687,2.778,239.134,,2.778,239,2.778,239.996
2.78,8.31662,2.78,241.083,,2.78,198.767,2.78,239.185,,2.78,239,2.78,240.249
2.782,8.31999,2.782,239.629,,2.782,198.848,2.782,239.221,,2.782,239,2.782,239.965
2.784,8.32335,2.784,240.452,,2.784,198.928,2.784,239.246,,2.784,239,2.784,239.767
2.786,8.3267,2.786,239.187,,2.786,199.008,2.786,240.644,,2.786,239,2.786,238.708
2.788,8.33005,2.788,238.762,,2.788,199.088,2.788,240.242,,2.788,239,2.788,239.347
2.79,8.33339,2.79,239.385,,2.79,199.168,2.79,239.961,,2.79,239,2.79,240.715
2.792,8.33672,2.792,239.361,,2.792,199.248,2.792,238.843,,2.792,239,2.792,239.831
2.794,8.34005,2.794,238.883,,2.794,199.327,2.794,238.981,,2.794,239,2.794,239.213
2.796,8.34337,2.796,240.85,,2.796,199.406,2.796,239.078,,2.796,239,2.796,238.78
2.798,8.34668,2.798,239.926,,2.798,199.486,2.798,239.146,,2.798,239,2.798,238.937
2.8,8.34999,2.8,240.2,,2.8,199.565,2.8,239.193,,2.8,239,2.8,239.047
2.802,8.35329,2.802,239.011,,2.802,199.644,2.802,241.528,,2.802,239,2.802,239.124
2.804,8.35658,2.804,239.099,,2.804,199.722,2.804,239.48,,2.804,239,2.804,240.559
2.806,8.35987,2.806,239.16,,2.806,199.801,2.806,239.887,,2.806,239,2.806,239.722
2.808,8.36315,2.808,239.203,,2.808,199.879,2.808,238.792,,2.808,239,2.808,240.057
2.81,8.36642,2.81,239.234,,2.81,199.957,2.81,238.946,,2.81,239,2.81,239.371
2.812,8.36969,2.812,240.635,,2.812,200.036,2.812,239.053,,2.812,239,2.812,238.891
2.814,8.37295,2.814,240.236,,2.814,200.114,2.814,239.128,,2.814,239,2.814,239.015
2.816,8.3762,2.816,239.496,,2.816,200.191,2.816,239.181,,2.816,239,2.816,239.101
2.818,8.37945,2.818,238.978,,2.818,200.269,2.818,240.599,,2.818,239,2.818,239.162
2.82,8.38269,2.82,239.076,,2.82,200.346,2.82,239.75,,2.82,239,2.82,241.046
2.822,8.38593,2.822,239.144,,2.822,200.424,2.822,240.076,,2.822,239,2.822,240.063
2.824,8.38916,2.824,239.192,,2.824,200.501,2.824,238.924,,2.824,239,2.824,239.835
2.826,8.39238,2.826,239.686,,2.826,200.578,2.826,239.038,,2.826,239,2.826,239.676
2.828,8.39559,2.828,240.492,,2.828,200.655,2.828,239.118,,2.828,239,2.828,239.104
2.83,8.3988,2.83,240.596,,2.83,200.731,2.83,239.174,,2.83,239,2.83,239.164
2.832,8.402,2.832,239.748,,2.832,200.808,2.832,239.213,,2.832,239,2.832,238.746
2.834,8.4052,2.834,239.155,,2.834,200.884,2.834,240.621,,2.834,239,2.834,238.913
2.836,8.40839,2.836,238.739,,2.836,200.96,2.836,240.686,,2.836,239,2.836,240.411
2.838,8.41157,2.838,238.909,,2.838,201.037,2.838,239.351,,2.838,239,2.838,240.079
2.84,8.41475,2.84,239.487,,2.84,201.113,2.84,239.337,,2.84,239,2.84,240.307
2.842,8.41792,2.842,240.353,,2.842,201.188,2.842,239.327,,2.842,239,2.842,239.085
2.844,8.42108,2.844,240.038,,2.844,201.264,2.844,239.32,,2.844,239,2.844,238.691
2.846,8.42424,2.846,240.278,,2.846,201.339,2.846,239.315,,2.846,239,2.846,238.875
2.848,8.42739,2.848,239.065,,2.848,201.415,2.848,239.312,,2.848,239,2.848,239.004
2.85,8.43054,2.85,239.137,,2.85,201.49,2.85,240.23,,2.85,239,2.85,239.094
2.852,8.43368,2.852,239.187,,2.852,201.565,2.852,240.412,,2.852,239,2.852,240.998
2.854,8.43681,2.854,239.222,,2.854,201.64,2.854,239.62,,2.854,239,2.854,240.029
2.856,8.43994,2.856,239.247,,2.856,201.714,2.856,239.065,,2.856,239,2.856,240.272
2.858,8.44306,2.858,240.645,,2.858,201.789,2.858,238.676,,2.858,239,2.858,239.061
2.86,8.44617,2.86,240.242,,2.86,201.863,2.86,238.865,,2.86,239,2.86,239.134
2.862,8.44928,2.862,240.421,,2.862,201.938,2.862,239.457,,2.862,239,2.862,239.185
2.864,8.45238,2.864,238.705,,2.864,202.012,2.864,239.411,,2.864,239,2.864,239.221
2.866,8.45547,2.866,238.885,,2.866,202.086,2.866,240.759,,2.866,239,2.866,239.246
2.868,8.45856,2.868,239.011,,2.868,202.16,2.868,240.323,,2.868,239,2.868,241.104
2.87,8.46165,2.87,239.099,,2.87,202.233,2.87,240.017,,2.87,239,2.87,239.183
2.872,8.46472,2.872,239.16,,2.872,202.307,2.872,238.883,,2.872,239,2.872,240.14
2.874,8.46779,2.874,240.584,,2.874,202.38,2.874,239.009,,2.874,239,2.874,238.969
2.876,8.47086,2.876,240.2,,2.876,202.454,2.876,239.098,,2.876,239,2.876,239.069
2.878,8.47392,2.878,239.931,,2.878,202.527,2.878,239.16,,2.878,239,2.878,239.14
2.88,8.47697,2.88,239.283,,2.88,202.6,2.88,240.123,,2.88,239,2.88,239.189
2.882,8.48001,2.882,239.289,,2.882,202.672,2.882,239.877,,2.882,239,2.882,239.224
2.884,8.48305,2.884,239.294,,2.884,202.745,2.884,239.705,,2.884,239,2.884,240.628
2.886,8.48609,2.886,239.297,,2.886,202.818,2.886,239.585,,2.886,239,2.886,240.231
2.888,8.48912,2.888,239.299,,2.888,202.89,2.888,239.041,,2.888,239,2.888,239.953
2.89,8.49214,2.89,240.681,,2.89,202.962,2.89,239.12,,2.89,239,2.89,238.838
2.892,8.49515,2.892,240.268,,2.892,203.034,2.892,239.175,,2.892,239,2.892,238.978
2.894,8.49816,2.894,239.519,,2.894,203.106,2.894,239.214,,2.894,239,2.894,239.076
2.896,8.50117,2.896,238.994,,2.896,203.178,2.896,240.621,,2.896,239,2.896,239.144
2.898,8.50417,2.898,238.627,,2.898,203.25,2.898,239.766,,2.898,239,2.898,239.192
2.9,8.50716,2.9,239.29,,2.9,203.321,2.9,240.088,,2.9,239,2.9,240.606
2.902,8.51014,2.902,239.294,,2.902,203.392,2.902,238.932,,2.902,239,2.902,240.216
2.904,8.51312,2.904,239.757,,2.904,203.464,2.904,239.044,,2.904,239,2.904,239.942
2.906,8.5161,2.906,240.542,,2.906,203.535,2.906,239.122,,2.906,239,2.906,238.83
2.908,8.51906,2.908,240.17,,2.908,203.606,2.908,239.176,,2.908,239,2.908,238.972
2.91,8.52203,2.91,239.45,,2.91,203.676,2.91,239.215,,2.91,239,2.91,239.072
2.912,8.52498,2.912,238.946,,2.912,203.747,2.912,240.622,,2.912,239,2.912,239.142
2.914,8.52793,2.914,239.054,,2.914,203.818,2.914,240.687,,2.914,239,2.914,239.65
2.916,8.53088,2.916,239.129,,2.916,203.888,2.916,239.352,,2.916,239,2.916,240.927
2.918,8.53381,2.918,239.181,,2.918,203.958,2.918,238.877,,2.918,239,2.918,241.821
2.92,8.53675,2.92,240.599,,2.92,204.028,2.92,239.005,,2.92,239,2.92,240.606
2.922,8.53967,2.922,240.21,,2.922,204.098,2.922,239.095,,2.922,239,2.922,239.755
2.924,8.54259,2.924,239.478,,2.924,204.168,2.924,239.158,,2.924,239,2.924,239.159
2.926,8.54551,2.926,239.426,,2.926,204.238,2.926,239.202,,2.926,239,2.926,238.282
2.928,8.54842,2.928,238.929,,2.928,204.307,2.928,240.613,,2.928,239,2.928,238.589
2.93,8.55132,2.93,239.502,,2.93,204.377,2.93,240.22,,2.93,239,2.93,238.803
2.932,8.55422,2.932,239.442,,2.932,204.446,2.932,239.945,,2.932,239,2.932,239.874
2.934,8.55711,2.934,238.941,,2.934,204.515,2.934,238.833,,2.934,239,2.934,240.163
2.936,8.56,2.936,240.891,,2.936,204.584,2.936,238.974,,2.936,239,2.936,239.445
2.938,8.56288,2.938,239.954,,2.938,204.653,2.938,239.073,,2.938,239,2.938,238.943
2.94,8.56575,2.94,240.219,,2.94,204.721,2.94,239.142,,2.94,239,2.94,238.591
2.942,8.56862,2.942,239.024,,2.942,204.79,2.942,239.191,,2.942,239,2.942,238.805
2.944,8.57148,2.944,239.108,,2.944,204.858,2.944,240.605,,2.944,239,2.944,238.955
2.946,8.57434,2.946,239.167,,2.946,204.927,2.946,240.215,,2.946,239,2.946,239.52
2.948,8.57719,2.948,239.208,,2.948,204.995,2.948,239.481,,2.948,239,2.948,240.836
2.95,8.58003,2.95,239.237,,2.95,205.063,2.95,238.968,,2.95,239,2.95,240.376
2.952,8.58287,2.952,240.177,,2.952,205.131,2.952,239.069,,2.952,239,2.952,239.134
2.954,8.58571,2.954,239.915,,2.954,205.198,2.954,239.139,,2.954,239,2.954,239.185
2.956,8.58854,2.956,239.732,,2.956,205.266,2.956,239.189,,2.956,239,2.956,239.221
2.958,8.59136,2.958,239.604,,2.958,205.334,2.958,240.144,,2.958,239,2.958,239.246
2.96,8.59418,2.96,239.054,,2.96,205.401,2.96,239.892,,2.96,239,2.96,239.263
2.962,8.59699,2.962,239.129,,2.962,205.468,2.962,240.176,,2.962,239,2.962,239.275
2.964,8.5998,2.964,239.181,,2.964,205.535,2.964,239.454,,2.964,239,2.964,240.665
2.966,8.6026,2.966,239.218,,2.966,205.602,2.966,238.949,,2.966,239,2.966,240.256
2.968,8.60539,2.968,240.624,,2.968,205.669,2.968,239.055,,2.968,239,2.968,239.51
2.97,8.60818,2.97,240.228,,2.97,205.735,2.97,239.13,,2.97,239,2.97,238.988
2.972,8.61096,2.972,239.951,,2.972,205.802,2.972,239.182,,2.972,239,2.972,239.083
2.974,8.61374,2.974,239.297,,2.974,205.868,2.974,240.599,,2.974,239,2.974,239.149
2.976,8.61651,2.976,238.839,,2.976,205.935,2.976,239.751,,2.976,239,2.976,239.196
2.978,8.61928,2.978,238.978,,2.978,206.001,2.978,239.617,,2.978,239,2.978,239.228
2.98,8.62204,2.98,239.536,,2.98,206.067,2.98,239.063,,2.98,239,2.98,240.632
2.982,8.6248,2.982,239.467,,2.982,206.133,2.982,239.135,,2.982,239,2.982,240.233
2.984,8.62755,2.984,240.798,,2.984,206.198,2.984,239.186,,2.984,239,2.984,239.494
